Participant: ,, ,Video:
Audio Order
A01_exp_1,
A02_exp_2,
A03_xp_3,
A04_exp_4,
A05_ppt_1,
A06_ppt_2,
A07_ppt_3,
A08_ppt_4,
Timestamp,VideoClip,AudioClip,Headrotatin X,Headrotatin Y,Headrotatin Y,GazeObject
2024-03-13 19:13:41.768,0,0,0
2024-03-13 19:13:41.770,0,0,0
2024-03-13 19:13:41.773,0,0,0
2024-03-13 19:13:41.775,0,0,0
2024-03-13 19:13:41.778,0,0,0
2024-03-13 19:13:41.781,0,0,0
2024-03-13 19:13:41.784,0,0,0
2024-03-13 19:13:41.787,0,0,0
2024-03-13 19:13:41.789,0,0,0
2024-03-13 19:13:41.791,0,0,0
2024-03-13 19:13:41.794,0,0,0
2024-03-13 19:13:41.797,0,0,0
2024-03-13 19:13:41.799,0,0,0
2024-03-13 19:13:41.802,0,0,0
2024-03-13 19:13:41.805,0,0,0
2024-03-13 19:13:41.807,0,0,0
2024-03-13 19:13:41.810,0,0,0
2024-03-13 19:13:41.812,0,0,0
2024-03-13 19:13:41.815,0,0,0
2024-03-13 19:13:41.818,0,0,0
2024-03-13 19:13:41.819,0,0,0
2024-03-13 19:13:41.823,0,0,0
2024-03-13 19:13:41.825,0,0,0
2024-03-13 19:13:41.827,0,0,0
2024-03-13 19:13:41.829,0,0,0
2024-03-13 19:13:41.832,0,0,0
2024-03-13 19:13:41.835,0,0,0
2024-03-13 19:13:41.837,0,0,0
2024-03-13 19:13:41.839,0,0,0
2024-03-13 19:13:41.842,0,0,0
2024-03-13 19:13:41.845,0,0,0
2024-03-13 19:13:41.848,0,0,0
2024-03-13 19:13:41.850,0,0,0
2024-03-13 19:13:41.853,0,0,0
2024-03-13 19:13:41.855,0,0,0
2024-03-13 19:13:41.859,0,0,0
2024-03-13 19:13:41.861,0,0,0
2024-03-13 19:13:41.864,0,0,0
2024-03-13 19:13:41.874,0,0,0
2024-03-13 19:13:41.876,0,0,0
2024-03-13 19:13:41.879,0,0,0
2024-03-13 19:13:41.882,0,0,0
2024-03-13 19:13:41.885,0,0,0
2024-03-13 19:13:41.887,0,0,0
2024-03-13 19:13:41.890,0,0,0
2024-03-13 19:13:41.893,0,0,0
2024-03-13 19:13:41.896,0,0,0
2024-03-13 19:13:41.899,0,0,0
2024-03-13 19:13:41.901,0,0,0
2024-03-13 19:13:41.904,0,0,0
2024-03-13 19:13:41.907,0,0,0
2024-03-13 19:13:41.909,0,0,0
2024-03-13 19:13:41.912,0,0,0
2024-03-13 19:13:41.914,0,0,0
2024-03-13 19:13:41.916,0,0,0
2024-03-13 19:13:41.919,0,0,0
2024-03-13 19:13:41.921,0,0,0
2024-03-13 19:13:41.925,0,0,0
2024-03-13 19:13:41.927,0,0,0
2024-03-13 19:13:41.930,0,0,0
2024-03-13 19:13:41.932,0,0,0
2024-03-13 19:13:41.935,0,0,0
2024-03-13 19:13:41.937,0,0,0
2024-03-13 19:13:41.940,0,0,0
2024-03-13 19:13:41.944,0,0,0
2024-03-13 19:13:41.945,0,0,0
2024-03-13 19:13:41.949,0,0,0
2024-03-13 19:13:41.951,0,0,0
2024-03-13 19:13:41.954,0,0,0
2024-03-13 19:13:41.956,0,0,0
2024-03-13 19:13:41.959,0,0,0
2024-03-13 19:13:41.962,0,0,0
2024-03-13 19:13:41.964,0,0,0
2024-03-13 19:13:41.967,0,0,0
2024-03-13 19:13:41.969,0,0,0
2024-03-13 19:13:41.972,0,0,0
2024-03-13 19:13:41.975,0,0,0
2024-03-13 19:13:41.978,0,0,0
2024-03-13 19:13:41.980,0,0,0
2024-03-13 19:13:41.982,0,0,0
2024-03-13 19:13:41.984,0,0,0
2024-03-13 19:13:41.987,0,0,0
2024-03-13 19:13:41.989,0,0,0
2024-03-13 19:13:41.992,0,0,0
2024-03-13 19:13:41.995,0,0,0
2024-03-13 19:13:41.997,0,0,0
2024-03-13 19:13:42.000,0,0,0
2024-03-13 19:13:42.003,0,0,0
2024-03-13 19:13:42.005,0,0,0
2024-03-13 19:13:42.008,0,0,0
2024-03-13 19:13:42.010,0,0,0
2024-03-13 19:13:42.013,0,0,0
2024-03-13 19:13:42.015,0,0,0
2024-03-13 19:13:42.018,0,0,0
2024-03-13 19:13:42.021,0,0,0
2024-03-13 19:13:42.023,0,0,0
2024-03-13 19:13:42.026,0,0,0
2024-03-13 19:13:42.027,0,0,0
2024-03-13 19:13:42.030,0,0,0
2024-03-13 19:13:42.033,0,0,0
2024-03-13 19:13:42.035,0,0,0
2024-03-13 19:13:42.037,0,0,0
2024-03-13 19:13:42.040,0,0,0
2024-03-13 19:13:42.043,0,0,0
2024-03-13 19:13:42.044,0,0,0
2024-03-13 19:13:42.047,0,0,0
2024-03-13 19:13:42.051,0,0,0
2024-03-13 19:13:42.053,0,0,0
2024-03-13 19:13:42.056,0,0,0
2024-03-13 19:13:42.058,0,0,0
2024-03-13 19:13:42.061,0,0,0
2024-03-13 19:13:42.064,0,0,0
2024-03-13 19:13:42.067,0,0,0
2024-03-13 19:13:42.069,0,0,0
2024-03-13 19:13:42.073,0,0,0
2024-03-13 19:13:42.075,0,0,0
2024-03-13 19:13:42.078,0,0,0
2024-03-13 19:13:42.081,0,0,0
2024-03-13 19:13:42.083,0,0,0
2024-03-13 19:13:42.085,0,0,0
2024-03-13 19:13:42.088,0,0,0
2024-03-13 19:13:42.091,0,0,0
2024-03-13 19:13:42.095,0,0,0
2024-03-13 19:13:42.098,0,0,0
2024-03-13 19:13:42.100,0,0,0
2024-03-13 19:13:42.104,0,0,0
2024-03-13 19:13:42.106,0,0,0
2024-03-13 19:13:42.108,0,0,0
2024-03-13 19:13:42.112,0,0,0
2024-03-13 19:13:42.114,0,0,0
2024-03-13 19:13:42.117,0,0,0
2024-03-13 19:13:42.120,0,0,0
2024-03-13 19:13:42.122,0,0,0
2024-03-13 19:13:42.126,0,0,0
2024-03-13 19:13:42.128,0,0,0
2024-03-13 19:13:42.130,0,0,0
2024-03-13 19:13:42.133,0,0,0
2024-03-13 19:13:42.135,0,0,0
2024-03-13 19:13:42.137,0,0,0
2024-03-13 19:13:42.140,0,0,0
2024-03-13 19:13:42.143,0,0,0
2024-03-13 19:13:42.146,0,0,0
2024-03-13 19:13:42.148,0,0,0
2024-03-13 19:13:42.150,0,0,0
2024-03-13 19:13:42.153,0,0,0
2024-03-13 19:13:42.155,0,0,0
2024-03-13 19:13:42.159,0,0,0
2024-03-13 19:13:42.161,0,0,0
2024-03-13 19:13:42.164,0,0,0
2024-03-13 19:13:42.166,0,0,0
2024-03-13 19:13:42.169,0,0,0
2024-03-13 19:13:42.171,0,0,0
2024-03-13 19:13:42.175,0,0,0
2024-03-13 19:13:42.176,0,0,0
2024-03-13 19:13:42.180,0,0,0
2024-03-13 19:13:42.182,0,0,0
2024-03-13 19:13:42.185,0,0,0
2024-03-13 19:13:42.187,0,0,0
2024-03-13 19:13:42.190,0,0,0
2024-03-13 19:13:42.193,0,0,0
2024-03-13 19:13:42.196,0,0,0
2024-03-13 19:13:42.198,0,0,0
2024-03-13 19:13:42.201,0,0,0
2024-03-13 19:13:42.204,0,0,0
2024-03-13 19:13:42.207,0,0,0
2024-03-13 19:13:42.210,0,0,0
2024-03-13 19:13:42.212,0,0,0
2024-03-13 19:13:42.214,0,0,0
2024-03-13 19:13:42.217,0,0,0
2024-03-13 19:13:42.220,0,0,0
2024-03-13 19:13:42.223,0,0,0
2024-03-13 19:13:42.224,0,0,0
2024-03-13 19:13:42.228,0,0,0
2024-03-13 19:13:42.231,0,0,0
2024-03-13 19:13:42.234,0,0,0
2024-03-13 19:13:42.237,0,0,0
2024-03-13 19:13:42.239,0,0,0
2024-03-13 19:13:42.241,0,0,0
2024-03-13 19:13:42.244,0,0,0
2024-03-13 19:13:42.246,0,0,0
2024-03-13 19:13:42.250,0,0,0
2024-03-13 19:13:42.253,0,0,0
2024-03-13 19:13:42.255,0,0,0
2024-03-13 19:13:42.258,0,0,0
2024-03-13 19:13:42.261,0,0,0
2024-03-13 19:13:42.265,0,0,0
2024-03-13 19:13:42.267,0,0,0
2024-03-13 19:13:42.270,0,0,0
2024-03-13 19:13:42.272,0,0,0
2024-03-13 19:13:42.274,0,0,0
2024-03-13 19:13:42.278,0,0,0
2024-03-13 19:13:42.281,0,0,0
2024-03-13 19:13:42.283,0,0,0
2024-03-13 19:13:42.285,0,0,0
2024-03-13 19:13:42.288,0,0,0
2024-03-13 19:13:42.291,0,0,0
2024-03-13 19:13:42.293,0,0,0
2024-03-13 19:13:42.295,0,0,0
2024-03-13 19:13:42.299,0,0,0
2024-03-13 19:13:42.302,0,0,0
2024-03-13 19:13:42.304,0,0,0
2024-03-13 19:13:42.307,0,0,0
2024-03-13 19:13:42.309,0,0,0
2024-03-13 19:13:42.312,0,0,0
2024-03-13 19:13:42.314,0,0,0
2024-03-13 19:13:42.317,0,0,0
2024-03-13 19:13:42.320,0,0,0
2024-03-13 19:13:42.322,0,0,0
2024-03-13 19:13:42.325,0,0,0
2024-03-13 19:13:42.328,0,0,0
2024-03-13 19:13:42.330,0,0,0
2024-03-13 19:13:42.333,0,0,0
2024-03-13 19:13:42.335,0,0,0
2024-03-13 19:13:42.337,0,0,0
2024-03-13 19:13:42.341,0,0,0
2024-03-13 19:13:42.343,0,0,0
2024-03-13 19:13:42.346,0,0,0
2024-03-13 19:13:42.348,0,0,0
2024-03-13 19:13:42.351,0,0,0
2024-03-13 19:13:42.354,0,0,0
2024-03-13 19:13:42.357,0,0,0
2024-03-13 19:13:42.360,0,0,0
2024-03-13 19:13:42.363,0,0,0
2024-03-13 19:13:42.365,0,0,0
2024-03-13 19:13:42.367,0,0,0
2024-03-13 19:13:42.370,0,0,0
2024-03-13 19:13:42.373,0,0,0
2024-03-13 19:13:42.375,0,0,0
2024-03-13 19:13:42.378,0,0,0
2024-03-13 19:13:42.381,0,0,0
2024-03-13 19:13:42.383,0,0,0
2024-03-13 19:13:42.386,0,0,0
2024-03-13 19:13:42.388,0,0,0
2024-03-13 19:13:42.391,0,0,0
2024-03-13 19:13:42.393,0,0,0
2024-03-13 19:13:42.396,0,0,0
2024-03-13 19:13:42.398,0,0,0
2024-03-13 19:13:42.400,0,0,0
2024-03-13 19:13:42.404,0,0,0
2024-03-13 19:13:42.406,0,0,0
2024-03-13 19:13:42.409,0,0,0
2024-03-13 19:13:42.412,0,0,0
2024-03-13 19:13:42.414,0,0,0
2024-03-13 19:13:42.417,0,0,0
2024-03-13 19:13:42.420,0,0,0
2024-03-13 19:13:42.422,0,0,0
2024-03-13 19:13:42.425,0,0,0
2024-03-13 19:13:42.427,0,0,0
2024-03-13 19:13:42.430,0,0,0
2024-03-13 19:13:42.432,0,0,0
2024-03-13 19:13:42.435,0,0,0
2024-03-13 19:13:42.437,0,0,0
2024-03-13 19:13:42.440,0,0,0
2024-03-13 19:13:42.442,0,0,0
2024-03-13 19:13:42.444,0,0,0
2024-03-13 19:13:42.447,0,0,0
2024-03-13 19:13:42.451,0,0,0
2024-03-13 19:13:42.453,0,0,0
2024-03-13 19:13:42.455,0,0,0
2024-03-13 19:13:42.457,0,0,0
2024-03-13 19:13:42.460,0,0,0
2024-03-13 19:13:42.463,0,0,0
2024-03-13 19:13:42.465,0,0,0
2024-03-13 19:13:42.468,0,0,0
2024-03-13 19:13:42.472,0,0,0
2024-03-13 19:13:42.473,0,0,0
2024-03-13 19:13:42.477,0,0,0
2024-03-13 19:13:42.479,0,0,0
2024-03-13 19:13:42.483,0,0,0
2024-03-13 19:13:42.485,0,0,0
2024-03-13 19:13:42.488,0,0,0
2024-03-13 19:13:42.490,0,0,0
2024-03-13 19:13:42.493,0,0,0
2024-03-13 19:13:42.495,0,0,0
2024-03-13 19:13:42.498,0,0,0
2024-03-13 19:13:42.500,0,0,0
2024-03-13 19:13:42.503,0,0,0
2024-03-13 19:13:42.506,0,0,0
2024-03-13 19:13:42.508,0,0,0
2024-03-13 19:13:42.510,0,0,0
2024-03-13 19:13:42.513,0,0,0
2024-03-13 19:13:42.515,0,0,0
2024-03-13 19:13:42.518,0,0,0
2024-03-13 19:13:42.522,0,0,0
2024-03-13 19:13:42.524,0,0,0
2024-03-13 19:13:42.527,0,0,0
2024-03-13 19:13:42.530,0,0,0
2024-03-13 19:13:42.532,0,0,0
2024-03-13 19:13:42.535,0,0,0
2024-03-13 19:13:42.537,0,0,0
2024-03-13 19:13:42.541,0,0,0
2024-03-13 19:13:42.543,0,0,0
2024-03-13 19:13:42.546,0,0,0
2024-03-13 19:13:42.548,0,0,0
2024-03-13 19:13:42.551,0,0,0
2024-03-13 19:13:42.554,0,0,0
2024-03-13 19:13:42.556,0,0,0
2024-03-13 19:13:42.558,0,0,0
2024-03-13 19:13:42.562,0,0,0
2024-03-13 19:13:42.564,0,0,0
2024-03-13 19:13:42.566,0,0,0
2024-03-13 19:13:42.569,0,0,0
2024-03-13 19:13:42.571,0,0,0
2024-03-13 19:13:42.574,0,0,0
2024-03-13 19:13:42.576,0,0,0
2024-03-13 19:13:42.579,0,0,0
2024-03-13 19:13:42.581,0,0,0
2024-03-13 19:13:42.584,0,0,0
2024-03-13 19:13:42.586,0,0,0
2024-03-13 19:13:42.589,0,0,0
2024-03-13 19:13:42.592,0,0,0
2024-03-13 19:13:42.595,0,0,0
2024-03-13 19:13:42.597,0,0,0
2024-03-13 19:13:42.600,0,0,0
2024-03-13 19:13:42.602,0,0,0
2024-03-13 19:13:42.605,0,0,0
2024-03-13 19:13:42.607,0,0,0
2024-03-13 19:13:42.609,0,0,0
2024-03-13 19:13:42.612,0,0,0
2024-03-13 19:13:42.614,0,0,0
2024-03-13 19:13:42.617,0,0,0
2024-03-13 19:13:42.620,0,0,0
2024-03-13 19:13:42.622,0,0,0
2024-03-13 19:13:42.625,0,0,0
2024-03-13 19:13:42.627,0,0,0
2024-03-13 19:13:42.631,0,0,0
2024-03-13 19:13:42.633,0,0,0
2024-03-13 19:13:42.635,0,0,0
2024-03-13 19:13:42.639,0,0,0
2024-03-13 19:13:42.641,0,0,0
2024-03-13 19:13:42.644,0,0,0
2024-03-13 19:13:42.646,0,0,0
2024-03-13 19:13:42.649,0,0,0
2024-03-13 19:13:42.651,0,0,0
2024-03-13 19:13:42.662,0,0,0
2024-03-13 19:13:42.665,0,0,0
2024-03-13 19:13:42.668,0,0,0
2024-03-13 19:13:42.671,0,0,0
2024-03-13 19:13:42.674,0,0,0
2024-03-13 19:13:42.675,0,0,0
2024-03-13 19:13:42.679,0,0,0
2024-03-13 19:13:42.683,0,0,0
2024-03-13 19:13:42.685,0,0,0
2024-03-13 19:13:42.688,0,0,0
2024-03-13 19:13:42.691,0,0,0
2024-03-13 19:13:42.693,0,0,0
2024-03-13 19:13:42.696,0,0,0
2024-03-13 19:13:42.699,0,0,0
2024-03-13 19:13:42.701,0,0,0
2024-03-13 19:13:42.705,0,0,0
2024-03-13 19:13:42.707,0,0,0
2024-03-13 19:13:42.711,0,0,0
2024-03-13 19:13:42.713,0,0,0
2024-03-13 19:13:42.716,0,0,0
2024-03-13 19:13:42.720,0,0,0
2024-03-13 19:13:42.723,0,0,0
2024-03-13 19:13:42.726,0,0,0
2024-03-13 19:13:42.728,0,0,0
2024-03-13 19:13:42.731,0,0,0
2024-03-13 19:13:42.734,0,0,0
2024-03-13 19:13:42.736,0,0,0
2024-03-13 19:13:42.740,0,0,0
2024-03-13 19:13:42.742,0,0,0
2024-03-13 19:13:42.745,0,0,0
2024-03-13 19:13:42.748,0,0,0
2024-03-13 19:13:42.750,0,0,0
2024-03-13 19:13:42.753,0,0,0
2024-03-13 19:13:42.755,0,0,0
2024-03-13 19:13:42.759,0,0,0
2024-03-13 19:13:42.761,0,0,0
2024-03-13 19:13:42.764,0,0,0
2024-03-13 19:13:42.766,0,0,0
2024-03-13 19:13:42.768,0,0,0
2024-03-13 19:13:42.772,0,0,0
2024-03-13 19:13:42.774,0,0,0
2024-03-13 19:13:42.777,0,0,0
2024-03-13 19:13:42.780,0,0,0
2024-03-13 19:13:42.781,0,0,0
2024-03-13 19:13:42.784,0,0,0
2024-03-13 19:13:42.787,0,0,0
2024-03-13 19:13:42.789,0,0,0
2024-03-13 19:13:42.792,0,0,0
2024-03-13 19:13:42.796,0,0,0
2024-03-13 19:13:42.798,0,0,0
2024-03-13 19:13:42.801,0,0,0
2024-03-13 19:13:42.804,0,0,0
2024-03-13 19:13:42.806,0,0,0
2024-03-13 19:13:42.809,0,0,0
2024-03-13 19:13:42.812,0,0,0
2024-03-13 19:13:42.814,0,0,0
2024-03-13 19:13:42.817,0,0,0
2024-03-13 19:13:42.819,0,0,0
2024-03-13 19:13:42.822,0,0,0
2024-03-13 19:13:42.824,0,0,0
2024-03-13 19:13:42.827,0,0,0
2024-03-13 19:13:42.830,0,0,0
2024-03-13 19:13:42.832,0,0,0
2024-03-13 19:13:42.835,0,0,0
2024-03-13 19:13:42.838,0,0,0
2024-03-13 19:13:42.840,0,0,0
2024-03-13 19:13:42.843,0,0,0
2024-03-13 19:13:42.846,0,0,0
2024-03-13 19:13:42.848,0,0,0
2024-03-13 19:13:42.851,0,0,0
2024-03-13 19:13:42.854,0,0,0
2024-03-13 19:13:42.856,0,0,0
2024-03-13 19:13:42.858,0,0,0
2024-03-13 19:13:42.861,0,0,0
2024-03-13 19:13:42.864,0,0,0
2024-03-13 19:13:42.866,0,0,0
2024-03-13 19:13:42.868,0,0,0
2024-03-13 19:13:42.870,0,0,0
2024-03-13 19:13:42.874,0,0,0
2024-03-13 19:13:42.878,0,0,0
2024-03-13 19:13:42.880,0,0,0
2024-03-13 19:13:42.883,0,0,0
2024-03-13 19:13:42.886,0,0,0
2024-03-13 19:13:42.890,0,0,0
2024-03-13 19:13:42.892,0,0,0
2024-03-13 19:13:42.896,0,0,0
2024-03-13 19:13:42.898,0,0,0
2024-03-13 19:13:42.901,0,0,0
2024-03-13 19:13:42.905,0,0,0
2024-03-13 19:13:42.907,0,0,0
2024-03-13 19:13:42.910,0,0,0
2024-03-13 19:13:42.913,0,0,0
2024-03-13 19:13:42.915,0,0,0
2024-03-13 19:13:42.919,0,0,0
2024-03-13 19:13:42.923,0,0,0
2024-03-13 19:13:42.925,0,0,0
2024-03-13 19:13:42.929,0,0,0
2024-03-13 19:13:42.931,0,0,0
2024-03-13 19:13:42.935,0,0,0
2024-03-13 19:13:42.939,0,0,0
2024-03-13 19:13:42.941,0,0,0
2024-03-13 19:13:42.944,0,0,0
2024-03-13 19:13:42.946,0,0,0
2024-03-13 19:13:42.951,0,0,0
2024-03-13 19:13:42.953,0,0,0
2024-03-13 19:13:42.956,0,0,0
2024-03-13 19:13:42.959,0,0,0
2024-03-13 19:13:42.963,0,0,0
2024-03-13 19:13:42.967,0,0,0
2024-03-13 19:13:42.970,0,0,0
2024-03-13 19:13:42.972,0,0,0
2024-03-13 19:13:42.975,0,0,0
2024-03-13 19:13:42.978,0,0,0
2024-03-13 19:13:42.980,0,0,0
2024-03-13 19:13:42.985,0,0,0
2024-03-13 19:13:42.987,0,0,0
2024-03-13 19:13:42.990,0,0,0
2024-03-13 19:13:42.993,0,0,0
2024-03-13 19:13:42.996,0,0,0
2024-03-13 19:13:43.000,0,0,0
2024-03-13 19:13:43.002,0,0,0
2024-03-13 19:13:43.005,0,0,0
2024-03-13 19:13:43.009,0,0,0
2024-03-13 19:13:43.012,0,0,0
2024-03-13 19:13:43.015,0,0,0
2024-03-13 19:13:43.018,0,0,0
2024-03-13 19:13:43.020,0,0,0
2024-03-13 19:13:43.024,0,0,0
2024-03-13 19:13:43.026,0,0,0
2024-03-13 19:13:43.029,0,0,0
2024-03-13 19:13:43.031,0,0,0
2024-03-13 19:13:43.035,0,0,0
2024-03-13 19:13:43.037,0,0,0
2024-03-13 19:13:43.041,0,0,0
2024-03-13 19:13:43.044,0,0,0
2024-03-13 19:13:43.047,0,0,0
2024-03-13 19:13:43.050,0,0,0
2024-03-13 19:13:43.052,0,0,0
2024-03-13 19:13:43.056,0,0,0
2024-03-13 19:13:43.059,0,0,0
2024-03-13 19:13:43.063,0,0,0
2024-03-13 19:13:43.065,0,0,0
2024-03-13 19:13:43.068,0,0,0
2024-03-13 19:13:43.072,0,0,0
2024-03-13 19:13:43.074,0,0,0
2024-03-13 19:13:43.078,0,0,0
2024-03-13 19:13:43.081,0,0,0
2024-03-13 19:13:43.084,0,0,0
2024-03-13 19:13:43.087,0,0,0
2024-03-13 19:13:43.089,0,0,0
2024-03-13 19:13:43.092,0,0,0
2024-03-13 19:13:43.095,0,0,0
2024-03-13 19:13:43.099,0,0,0
2024-03-13 19:13:43.102,0,0,0
2024-03-13 19:13:43.105,0,0,0
2024-03-13 19:13:43.108,0,0,0
2024-03-13 19:13:43.111,0,0,0
2024-03-13 19:13:43.114,0,0,0
2024-03-13 19:13:43.117,0,0,0
2024-03-13 19:13:43.123,0,0,0
2024-03-13 19:13:43.127,0,0,0
2024-03-13 19:13:43.129,0,0,0
2024-03-13 19:13:43.133,0,0,0
2024-03-13 19:13:43.135,0,0,0
2024-03-13 19:13:43.138,0,0,0
2024-03-13 19:13:43.140,0,0,0
2024-03-13 19:13:43.144,0,0,0
2024-03-13 19:13:43.146,0,0,0
2024-03-13 19:13:43.150,0,0,0
2024-03-13 19:13:43.153,0,0,0
2024-03-13 19:13:43.156,0,0,0
2024-03-13 19:13:43.158,0,0,0
2024-03-13 19:13:43.162,0,0,0
2024-03-13 19:13:43.165,0,0,0
2024-03-13 19:13:43.169,0,0,0
2024-03-13 19:13:43.171,0,0,0
2024-03-13 19:13:43.174,0,0,0
2024-03-13 19:13:43.176,0,0,0
2024-03-13 19:13:43.179,0,0,0
2024-03-13 19:13:43.181,0,0,0
2024-03-13 19:13:43.185,0,0,0
2024-03-13 19:13:43.188,0,0,0
2024-03-13 19:13:43.190,0,0,0
2024-03-13 19:13:43.194,0,0,0
2024-03-13 19:13:43.196,0,0,0
2024-03-13 19:13:43.199,0,0,0
2024-03-13 19:13:43.201,0,0,0
2024-03-13 19:13:43.204,0,0,0
2024-03-13 19:13:43.206,0,0,0
2024-03-13 19:13:43.209,0,0,0
2024-03-13 19:13:43.212,0,0,0
2024-03-13 19:13:43.214,0,0,0
2024-03-13 19:13:43.217,0,0,0
2024-03-13 19:13:43.220,0,0,0
2024-03-13 19:13:43.223,0,0,0
2024-03-13 19:13:43.225,0,0,0
2024-03-13 19:13:43.228,0,0,0
2024-03-13 19:13:43.230,0,0,0
2024-03-13 19:13:43.233,0,0,0
2024-03-13 19:13:43.235,0,0,0
2024-03-13 19:13:43.238,0,0,0
2024-03-13 19:13:43.241,0,0,0
2024-03-13 19:13:43.244,0,0,0
2024-03-13 19:13:43.246,0,0,0
2024-03-13 19:13:43.249,0,0,0
2024-03-13 19:13:43.252,0,0,0
2024-03-13 19:13:43.254,0,0,0
2024-03-13 19:13:43.257,0,0,0
2024-03-13 19:13:43.258,0,0,0
2024-03-13 19:13:43.261,0,0,0
2024-03-13 19:13:43.264,0,0,0
2024-03-13 19:13:43.536,0,0,0
2024-03-13 19:13:43.544,0,0,0
2024-03-13 19:13:43.551,0,0,0
2024-03-13 19:13:43.554,0,0,0
2024-03-13 19:13:43.559,0,0,0
2024-03-13 19:13:43.563,0,0,0
2024-03-13 19:13:43.568,0,0,0
2024-03-13 19:13:43.572,0,0,0
2024-03-13 19:13:43.575,0,0,0
2024-03-13 19:13:43.578,0,0,0
2024-03-13 19:13:43.582,0,0,0
2024-03-13 19:13:43.586,0,0,0
2024-03-13 19:13:43.589,0,0,0
2024-03-13 19:13:43.594,0,0,0
2024-03-13 19:13:43.596,0,0,0
2024-03-13 19:13:43.600,0,0,0
2024-03-13 19:13:43.603,0,0,0
2024-03-13 19:13:43.607,0,0,0
2024-03-13 19:13:43.609,0,0,0
2024-03-13 19:13:43.613,0,0,0
2024-03-13 19:13:43.616,0,0,0
2024-03-13 19:13:43.619,0,0,0
2024-03-13 19:13:43.622,0,0,0
2024-03-13 19:13:43.624,0,0,0
2024-03-13 19:13:43.628,0,0,0
2024-03-13 19:13:43.631,0,0,0
2024-03-13 19:13:43.634,0,0,0
2024-03-13 19:13:43.637,0,0,0
2024-03-13 19:13:43.640,0,0,0
2024-03-13 19:13:43.643,0,0,0
2024-03-13 19:13:43.647,0,0,0
2024-03-13 19:13:43.650,0,0,0
2024-03-13 19:13:43.652,0,0,0
2024-03-13 19:13:43.654,0,0,0
2024-03-13 19:13:43.657,0,0,0
2024-03-13 19:13:43.660,0,0,0
2024-03-13 19:13:43.664,0,0,0
2024-03-13 19:13:43.667,0,0,0
2024-03-13 19:13:43.670,0,0,0
2024-03-13 19:13:43.672,0,0,0
2024-03-13 19:13:43.675,0,0,0
2024-03-13 19:13:43.679,0,0,0
2024-03-13 19:13:43.683,0,0,0
2024-03-13 19:13:43.685,0,0,0
2024-03-13 19:13:43.688,0,0,0
2024-03-13 19:13:43.690,0,0,0
2024-03-13 19:13:43.693,0,0,0
2024-03-13 19:13:43.697,0,0,0
2024-03-13 19:13:43.699,0,0,0
2024-03-13 19:13:43.702,0,0,0
2024-03-13 19:13:43.705,0,0,0
2024-03-13 19:13:43.707,0,0,0
2024-03-13 19:13:43.710,0,0,0
2024-03-13 19:13:43.713,0,0,0
2024-03-13 19:13:43.715,0,0,0
2024-03-13 19:13:43.718,0,0,0
2024-03-13 19:13:43.721,0,0,0
2024-03-13 19:13:43.724,0,0,0
2024-03-13 19:13:43.727,0,0,0
2024-03-13 19:13:43.729,0,0,0
2024-03-13 19:13:43.732,0,0,0
2024-03-13 19:13:43.734,0,0,0
2024-03-13 19:13:43.737,0,0,0
2024-03-13 19:13:43.740,0,0,0
2024-03-13 19:13:43.742,0,0,0
2024-03-13 19:13:43.745,0,0,0
2024-03-13 19:13:43.747,0,0,0
2024-03-13 19:13:43.749,0,0,0
2024-03-13 19:13:43.752,0,0,0
2024-03-13 19:13:43.755,0,0,0
2024-03-13 19:13:43.759,0,0,0
2024-03-13 19:13:43.761,0,0,0
2024-03-13 19:13:43.764,0,0,0
2024-03-13 19:13:43.766,0,0,0
2024-03-13 19:13:43.769,0,0,0
2024-03-13 19:13:43.771,0,0,0
2024-03-13 19:13:43.774,0,0,0
2024-03-13 19:13:43.776,0,0,0
2024-03-13 19:13:43.779,0,0,0
2024-03-13 19:13:43.781,0,0,0
2024-03-13 19:13:43.784,0,0,0
2024-03-13 19:13:43.786,0,0,0
2024-03-13 19:13:43.789,0,0,0
2024-03-13 19:13:43.792,0,0,0
2024-03-13 19:13:43.803,0,0,0
2024-03-13 19:13:43.807,0,0,0
2024-03-13 19:13:43.809,0,0,0
2024-03-13 19:13:43.812,0,0,0
2024-03-13 19:13:43.814,0,0,0
2024-03-13 19:13:43.817,0,0,0
2024-03-13 19:13:43.821,0,0,0
2024-03-13 19:13:43.823,0,0,0
2024-03-13 19:13:43.826,0,0,0
2024-03-13 19:13:43.828,0,0,0
2024-03-13 19:13:43.831,0,0,0
2024-03-13 19:13:43.834,0,0,0
2024-03-13 19:13:43.836,0,0,0
2024-03-13 19:13:43.840,0,0,0
2024-03-13 19:13:43.842,0,0,0
2024-03-13 19:13:43.844,0,0,0
2024-03-13 19:13:43.847,0,0,0
2024-03-13 19:13:43.850,0,0,0
2024-03-13 19:13:43.853,0,0,0
2024-03-13 19:13:43.856,0,0,0
2024-03-13 19:13:43.858,0,0,0
2024-03-13 19:13:43.861,0,0,0
2024-03-13 19:13:43.864,0,0,0
2024-03-13 19:13:43.867,0,0,0
2024-03-13 19:13:43.869,0,0,0
2024-03-13 19:13:43.872,0,0,0
2024-03-13 19:13:43.874,0,0,0
2024-03-13 19:13:43.877,0,0,0
2024-03-13 19:13:43.880,0,0,0
2024-03-13 19:13:43.883,0,0,0
